,ТР,Т воздуха на вх. в ГТУ (фильтр.),Р воздуха за КГГ (фильтр.),Т за СТ (т.1),Т за СТ (т.2),Т за СТ (т.3),Т за СТ (т.4),Т за СТ (т.5),Т за СТ (т.6),Т за СТ (т.7),Т за СТ (т.8),Т за СТ (т.9),Т за СТ (т.10),Т за СТ (т.11),Т за СТ (т.12),Т за ГГ (т.1),Т за ГГ (т.2),Т за ГГ на запуске (т.1),Т за ГГ на запуске (т.2),Т в. на входе К ГГ,Т ТГ перед ДГ,Т м. на сливе ШП,Т м. на сливе РП,Т м. на входе Д,Т м. на выходе из СТ,Р м. на входе ,Р суфлирования,Р ТГ перед ДГ,Т в ЩА,Вибр.Д в зоне ПП,Вибр. Д в зоне ЗП,Положение ДГ,Осевая сила (расч.),Обороты КВД 1,Обороты СТ 1,Обороты КВД 2,Обороты СТ 2,Положение ВНА,Т газа за ГГ (ср.),Т газа за СТ (ср.),Т газа за СТ (ср.).1,Anomaly_Class
66,02:39:31.349,"14,48914","0,1017309","19,3","17,80264","18,0824","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,35484","19,33622","20,85078","20,78671","20,97587","20,44195","133,2776","2,299152","-1,112347","18,75","0,06806063","-0,003880843","0,4391879","0,9804469",0,0,0,0,"-45,10038","18,81995","17,47622",,1
67,02:39:31.369,"14,48914","0,1017344","19,3","17,80264","18,09512","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,3318","19,33686","20,85236","20,7826","20,97056","20,44306","133,2684","2,297457","-1,359535","18,75","0,06647377","-0,008120127","0,454598","0,9803314",0,0,0,0,"-45,10015","18,81995","17,47754",,1
68,02:39:31.389,"14,48914","0,1017264","19,3","17,80264","18,10147","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,32028","19,33718","20,85315","20,78055","20,96326","20,44361","133,2638","2,296608","-1,359535","18,81466","0,06877019","-0,007149916","0,4507455","0,9803125",0,0,0,0,"-45,10003","18,81995","17,4788",,1
69,02:39:31.409,"14,48914","0,1017032","19,3","17,80264","18,10465","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,31452","19,33503","20,86746","20,78879","20,95962","20,44852","133,2615","2,297729","-1,359535","18,84698","0,06991841","-0,006664811","0,4507455","0,9804155",0,0,0,0,"-45,09998","18,81995","17,47988",,1
70,02:39:31.429,"14,48914","0,1016915","19,3","17,80264","18,10624","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,31164","19,33395","20,86534","20,79292","20,95779","20,45097","133,2511","2,299835","-1,483129","18,86315","0,07049251","-0,006422258","0,4507455","0,9805232",0,0,0,0,"-45,09995","18,81995","17,48075",,1
71,02:39:31.449,"14,48914","0,1016857","19,3","17,80264","18,10704","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,3102","19,33341","20,86428","20,79498","20,94297","20,45683","133,2458","2,300888","-1,483129","18,87123","0,06923464","-0,009390835","0,4430404","0,9806053",0,0,0,0,"-45,09993","18,81995","17,48144",,1
72,02:39:31.469,"14,48914","0,1016828","19,3","17,80264","18,10744","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30948","19,33314","20,86375","20,79601","20,93556","20,45975","133,2432","2,301414","-1,483129","18,87527","0,06860571","-0,01087512","0,4430404","0,980706",0,0,0,0,"-45,10307","18,81995","17,48197",,1
73,02:39:31.489,"14,48914","0,101691","19,3","17,80264","18,10764","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30912","19,33532","20,88667","20,80116","20,93649","20,45196","133,2512","2,298587","-1,359535","18,87729","0,06829123","-0,006982488","0,4430404","0,9807396",0,0,0,0,"-45,10464","18,81995","17,48238",,1
74,02:39:31.509,"14,48914","0,1017048","19,3","17,80264","18,10773","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30894","19,33641","20,89814","20,80373","20,93695","20,44807","133,2552","2,297174","-1,359535","18,8783","0,06813399","-0,00503617","0,4430404","0,9806104",0,0,0,0,"-45,10543","18,81995","17,48269",,1
75,02:39:31.529,"14,48914","0,1017213","19,3","17,80264","18,10778","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30885","19,33464","20,90387","20,80502","20,93719","20,44149","133,2572","2,296467","-1,359535","18,87881","0,06805538","-0,005607938","0,4507455","0,9804262",0,0,0,0,"-45,10582","18,81995","17,48293",,1
76,02:39:31.549,"14,48914","0,1017296","19,3","17,80264","18,10781","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,3088","19,33376","20,91601","20,80566","20,93731","20,45208","133,2582","2,296114","-1,359535","18,87906","0,069561","-0,005893822","0,4430404","0,9802743",0,0,0,0,"-45,10602","18,81995","17,48311",,1
77,02:39:31.569,"14,48914","0,1017433","19,3","17,80264","18,10782","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30878","19,33331","20,92672","20,80598","20,93736","20,45738","133,2587","2,297482","-1,235941","18,87918","0,07031381","-0,006036764","0,454598","0,9801221",0,0,0,0,"-45,10612","18,81995","17,48324",,1
78,02:39:31.589,"14,48914","0,1017502","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30877","19,33309","20,93207","20,81078","20,92812","20,4554","133,2589","2,298166","-1,235941","18,87925","0,06760036","-0,003018382","0,4468929","0,9800078",0,0,0,0,"-45,10617","18,81995","17,48334",,1
79,02:39:31.609,"14,48914","0,101744","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30876","19,33298","20,94402","20,79927","20,9235","20,44516","133,2498","2,296963","-1,359535","18,87928","0,06624363","-0,001509191","0,4391879","0,9800235",0,0,0,0,"-45,10619","18,81995","17,48342",,1
80,02:39:31.629,"14,48914","0,1017409","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,30876","19,33293","20,94072","20,79352","20,92118","20,44004","133,2545","2,296362","-1,235941","18,8793","0,06865513","-0,003844448","0,4584505","0,9800678",0,0,0,0,"-45,1062","18,81995","17,48347",,1
81,02:39:31.649,"14,48914","0,1017297","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,34332","19,3329","20,93907","20,78601","20,91539","20,43748","133,2568","2,296061","-1,235941","18,8793","0,06831595","-0,005012077","0,4507455","0,9801548",0,0,0,0,"-45,10674","18,81995","17,48352",,1
82,02:39:31.669,"14,48914","0,1017048","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,3606","19,3352","20,94288","20,78225","20,91249","20,44082","133,258","2,294366","-1,359535","18,87931","0,06814636","-0,005595892","0,4353354","0,9803237",0,0,0,0,"-45,107","18,81995","17,48355",,1
83,02:39:31.689,"14,48914","0,1016924","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,36924","19,33635","20,94479","20,78038","20,91105","20,4425","133,2586","2,293519","-1,359535","18,87931","0,06806156","-0,005887799","0,4353354","0,9804709",0,0,0,0,"-45,10713","18,81995","17,48357",,1
84,02:39:31.709,"14,48914","0,1016861","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37356","19,33693","20,95502","20,77944","20,90568","20,44333","133,2496","2,29464","-1,359535","18,85776","0,06801917","-0,009123605","0,4430404","0,9805759",0,0,0,0,"-45,1072","18,81995","17,48359",,1
85,02:39:31.729,"14,48914","0,101683","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37572","19,3349","20,96013","20,77897","20,90764","20,44838","133,2451","2,2952","-1,359535","18,84698","0,06799796","-0,01074151","0,4430404","0,9805985",0,0,0,0,"-45,10723","18,81995","17,4836",,1
86,02:39:31.749,"14,48914","0,1016911","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,3768","19,33157","20,96269","20,77873","20,90862","20,45553","133,2336","2,29548","-1,483129","18,84159","0,06798737","-0,01155046","0,4430404","0,9805483",0,0,0,0,"-45,10725","18,81995","17,48361",,1
87,02:39:31.769,"14,48914","0,1016952","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37734","19,3299","20,97324","20,77861","20,90911","20,4591","133,2371","2,29562","-1,359535","18,8389","0,06798206","-0,01041001","0,4391879","0,9804924",0,0,0,0,"-45,10725","18,81995","17,48362",,1
88,02:39:31.789,"14,48914","0,1017068","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37761","19,3337","20,97852","20,78319","20,90471","20,45164","133,2389","2,295691","-1,359535","18,83755","0,07106927","-0,01138471","0,4391879","0,9804482",0,0,0,0,"-45,10726","18,81995","17,48363",,1
89,02:39:31.809,"14,48914","0,1017127","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37774","19,3356","20,97652","20,78084","20,90252","20,4479","133,2397","2,295726","-1,235941","18,83688","0,07261287","-0,01187206","0,4468929","0,9804178",0,0,0,0,"-45,10726","18,81995","17,48363",,1
90,02:39:31.829,"14,48914","0,1017156","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37781","19,33655","20,98944","20,77967","20,90606","20,44604","133,2309","2,295743","-1,483129","18,83654","0,07029481","-0,01211574","0,454598","0,9803987",0,0,0,0,"-45,10706","18,81995","17,48363",,1
91,02:39:31.849,"14,48914","0,1017074","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37785","19,33703","20,99589","20,77908","20,90783","20,4451","133,2265","2,295752","-1,483129","18,83638","0,06913579","-0,01223757","0,454598","0,9804335",0,0,0,0,"-45,10695","18,81995","17,48363",,1
92,02:39:31.869,"14,48914","0,101684","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37786","19,33495","20,99448","20,77416","20,89944","20,45852","133,2336","2,297301","-1,359535","18,83629","0,06855628","-0,01075357","0,4430404","0,9805664",0,0,0,0,"-45,1069","18,81995","17,48364",,1
93,02:39:31.889,"14,48914","0,1016819","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37787","19,33391","20,99378","20,77169","20,89524","20,46523","133,2371","2,298076","-1,359535","18,83625","0,06826653","-0,01001156","0,4430404","0,9806439",0,0,0,0,"-45,10687","18,81995","17,48364",,1
94,02:39:31.909,"14,48914","0,1016906","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6","18,81994","18,31129","19,0234","19,32859","14,37788","19,33571","21,00734","20,77046","20,89314","20,46858","133,2389","2,298463","-1,359535","18,83623","0,06966657","-0,009640561","0,4430404","0,9806416",0,0,0,0,"-45,10686","18,81995","17,48364",,1
95,02:39:31.929,"14,48914","0,1016949","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,65","18,81994","18,31129","19,0234","19,32859","14,37788","19,33661","21,01412","20,76985","20,89209","20,461","133,2397","2,297112","-1,359535","18,83622","0,07036659","-0,009455061","0,4430404","0,9805744",0,0,0,0,"-45,10685","18,81995","17,48364",,1
96,02:39:31.949,"14,48914","0,1017067","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,675","18,81994","18,31129","19,0234","19,32859","14,37788","19,33706","21,01287","20,7788","20,89157","20,44796","133,2309","2,296436","-1,359535","18,83621","0,0707166","-0,00936231","0,4468929","0,9804612",0,0,0,0,"-45,10685","18,81995","17,48468",,1
97,02:39:31.969,"14,48914","0,101703","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6875","18,81994","18,31129","19,0234","19,32859","14,37788","19,3396","21,00297","20,78329","20,90059","20,44144","133,2265","2,296098","-1,359535","18,83621","0,07089161","-0,006226081","0,4468929","0,9804114",0,0,0,0,"-45,10685","18,81995","17,48598",,1
98,02:39:31.989,"14,48914","0,1016914","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69375","18,81994","18,31129","19,0234","19,32859","14,37788","19,3455","20,99802","20,78089","20,89118","20,43818","133,2243","2,295929","-1,359535","18,83621","0,07097912","-0,004657967","0,4507455","0,9804364",0,0,0,0,"-45,10685","18,81995","17,48722",,1
99,02:39:32.009,"14,48914","0,1016857","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69688","18,81994","18,31129","19,0234","19,32859","14,37788","19,34845","21,00019","20,77969","20,88647","20,45043","133,2325","2,2943","-1,235941","18,83621","0,07102287","-0,005418836","0,454598","0,9805195",0,0,0,0,"-45,10695","18,81995","17,48828",,1
100,02:39:32.029,"14,48914","0,1016731","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69844","18,81994","18,31129","19,0234","19,32859","14,37788","19,34993","21,00127","20,77909","20,88412","20,45655","133,218","2,293486","-1,235941","18,81466","0,07104474","-0,007344197","0,454598","0,9806429",0,0,0,0,"-45,107","18,81995","17,48913",,1
101,02:39:32.049,"14,48914","0,1016669","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69922","18,81994","18,31129","19,0234","19,32859","14,37788","19,35298","21,00181","20,77416","20,88758","20,45499","133,2108","2,296168","-1,359535","18,80388","0,07105568","-0,008306878","0,4468929","0,9807454",0,0,0,0,"-45,10703","18,81995","17,48981",,1
102,02:39:32.070,"14,48914","0,1016541","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69961","18,81994","18,31129","19,0234","19,32859","14,37788","19,35451","21,00208","20,77633","20,88932","20,45883","133,2164","2,297509","-1,483129","18,79849","0,07106115","-0,007243291","0,454598","0,9808638",0,0,0,0,"-45,10704","18,81995","17,49034",,1
103,02:39:32.090,"14,48914","0,1016477","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69981","18,81994","18,31129","19,0234","19,32859","14,37788","19,35759","21,00685","20,77741","20,89018","20,46075","133,21","2,29818","-1,483129","18,7958","0,07106388","-0,006711499","0,4507455","0,9809566",0,0,0,0,"-45,10705","18,81995","17,49074",,1
104,02:39:32.110,"14,48914","0,1016541","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,6999","18,81994","18,31129","19,0234","19,32859","14,37788","19,36144","21,00924","20,77795","20,89061","20,45709","133,2068","2,29697","-1,235941","18,79445","0,07106525","-0,006445603","0,4430404","0,9809275",0,0,0,0,"-45,10705","18,81995","17,49104",,1
105,02:39:32.130,"14,48914","0,1016574","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69995","18,81994","18,31129","19,0234","19,32859","14,37788","19,36337","21,01043","20,77822","20,89083","20,45526","133,2052","2,296365","-1,235941","18,79378","0,07106593","-0,006312654","0,4430404","0,9808752",0,0,0,0,"-45,10706","18,81995","17,49127",,1
106,02:39:32.150,"14,48914","0,1016686","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69998","18,81994","18,31129","19,0234","19,32859","14,37788","19,36433","21,01567","20,77836","20,89094","20,45434","133,2136","2,297608","-1,235941","18,79344","0,07106628","-0,009336033","0,4468929","0,9807836",0,0,0,0,"-45,10706","18,81995","17,49145",,1
107,02:39:32.170,"14,48914","0,1016839","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,69999","18,81994","18,31129","19,0234","19,32859","14,37788","19,36482","21,01365","20,77843","20,90027","20,45388","133,2086","2,298229","-1,235941","18,79327","0,07106645","-0,00775787","0,4430404","0,9806587",0,0,0,0,"-45,10706","18,81995","17,49158",,1
108,02:39:32.190,"14,48914","0,1017012","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,7","18,81994","18,31129","19,0234","19,32859","14,37788","19,36506","21,01263","20,7831","20,90493","20,46291","133,2061","2,296995","-1,235941","18,79319","0,06952161","-0,006968788","0,4507455","0,9805555",0,0,0,0,"-45,10674","18,81995","17,49168",,1
109,02:39:32.210,"14,48914","0,1017002","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,7","18,81994","18,31129","19,0234","19,32859","14,37788","19,36518","21,01213","20,77617","20,89799","20,46742","133,1863","2,296378","-1,235941","18,79315","0,06874919","-0,0096641","0,4468929","0,9805302",0,0,0,0,"-45,10658","18,81995","17,49175",,1
110,02:39:32.230,"14,48914","0,1016901","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,7","18,81994","18,31129","19,0234","19,32859","14,37788","19,36987","21,01188","20,7727","20,88988","20,46505","133,1949","2,296069","-1,235941","18,79313","0,06681805","-0,009466829","0,4468929","0,9805772",0,0,0,0,"-45,10651","18,81995","17,49181",,1
111,02:39:32.250,"14,48914","0,1016753","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,7","18,81994","18,31129","19,0234","19,32859","14,37788","19,3699","21,01639","20,7756","20,88583","20,45924","133,1992","2,29437","-1,235941","18,79311","0,06894234","-0,009368194","0,4507455","0,9807227",0,0,0,0,"-45,10647","18,81995","17,49185",,1
112,02:39:32.270,"14,48914","0,101668","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,7","18,81994","18,31129","19,0234","19,32859","14,37788","19,36992","21,01865","20,77705","20,89307","20,45633","133,1829","2,295065","-1,359535","18,79311","0,07000448","-0,00777395","0,4468929","0,9808565",0,0,0,0,"-45,10645","18,81995","17,49188",,1
113,02:39:32.290,"14,48914","0,1016836","19,3","17,80264","18,10783","17,1","17,2","16,9","16,4","16,2","16,3","17,294","17,59919","19,7","18,81994","18,31129","19,0234","19,32859","14,37788","19,36993","21,01977","20,77777","20,8967","20,45488","133,1747","2,295413","-1,359535","18,79311","0,07053555","-0,006976828","0,4468929","0,9807696",0,0,0,0,"-45,10644","18,81995","17,4919",,1
